textbox22,Textbox9
generated on 01/05/2022 04:23:29 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,13,2014-03-24,2014-03-30,65,65,0,6,3,0,0,10,0,0,6,6,16,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,14,2014-03-31,2014-04-06,64,64,0,12,3,0,0,15,0,0,14,14,29,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,15,2014-04-07,2014-04-13,43,43,0,4,2,0,0,6,0,0,10,10,16,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,16,2014-04-14,2014-04-20,44,44,0,1,2,0,0,3,0,0,5,5,8,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,17,2014-04-21,2014-04-27,44,44,3,1,7,0,0,11,0,0,2,2,13,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,18,2014-04-28,2014-05-04,47,47,0,1,7,0,0,8,0,0,9,9,17,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,19,2014-05-05,2014-05-11,51,51,0,1,12,0,0,13,0,0,9,9,22,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,20,2014-05-12,2014-05-18,49,49,0,2,14,0,0,16,0,0,7,7,23,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,21,2014-05-19,2014-05-25,53,53,0,1,17,0,0,18,0,0,7,7,25,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,22,2014-05-26,2014-06-01,79,79,0,2,13,0,0,15,0,0,12,12,27,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,23,2014-06-02,2014-06-08,79,79,0,0,28,0,0,28,0,0,2,2,30,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,24,2014-06-09,2014-06-15,73,73,0,2,18,0,0,20,0,0,3,3,23,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,25,2014-06-16,2014-06-22,69,69,0,0,18,0,0,18,0,0,4,4,22,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,26,2014-06-23,2014-06-29,57,57,0,0,6,0,0,6,0,0,6,6,12,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,27,2014-06-30,2014-07-06,50,50,0,0,3,0,0,3,0,0,4,4,7,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,28,2014-07-07,2014-07-13,34,34,0,0,3,0,0,3,0,0,4,4,7,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,29,2014-07-14,2014-07-20,38,38,0,0,1,0,0,1,0,0,2,2,3,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,30,2014-07-21,2014-07-27,48,48,0,0,3,0,0,3,0,0,3,3,6,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,31,2014-07-28,2014-08-03,45,45,0,0,1,0,0,2,0,0,2,2,4,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,32,2014-08-04,2014-08-10,43,43,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,33,2014-08-11,2014-08-17,65,65,0,0,3,0,0,3,0,0,5,5,8,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,34,2014-08-18,2014-08-24,70,70,0,0,1,0,0,1,0,0,3,3,4,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,35,2014-08-25,2014-08-31,46,46,0,0,0,0,0,0,0,0,5,5,5,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,36,2014-09-01,2014-09-07,51,51,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,37,2014-09-08,2014-09-14,71,71,0,0,1,0,0,1,0,0,4,4,5,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,38,2014-09-15,2014-09-21,88,88,0,0,4,0,0,4,0,0,13,13,17,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,39,2014-09-22,2014-09-28,91,91,0,0,0,0,0,0,0,0,16,16,16,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,40,2014-09-29,2014-10-05,101,101,0,0,2,0,0,2,0,0,20,20,22,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,41,2014-10-06,2014-10-12,97,97,0,0,2,0,0,2,0,0,11,11,13,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,42,2014-10-13,2014-10-19,113,113,0,0,0,0,0,0,0,0,11,11,11,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,43,2014-10-20,2014-10-26,101,101,0,0,0,0,0,0,0,0,14,14,14,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,44,2014-10-27,2014-11-02,119,119,0,0,1,0,0,1,0,0,15,15,16,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,45,2014-11-03,2014-11-09,135,135,0,0,2,0,0,2,0,0,18,18,20,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,46,2014-11-10,2014-11-16,97,97,0,0,1,0,0,1,0,0,1,1,2,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,47,2014-11-17,2014-11-23,116,116,0,0,2,0,0,2,0,0,12,12,14,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,48,2014-11-24,2014-11-30,100,100,0,0,1,0,0,1,0,0,11,11,12,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,49,2014-12-01,2014-12-07,128,128,0,3,2,0,0,5,0,0,12,12,17,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,50,2014-12-08,2014-12-14,114,114,0,1,3,0,0,4,0,0,13,13,17,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,51,2014-12-15,2014-12-21,113,113,0,1,0,0,0,1,0,0,22,22,23,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2014,52,2014-12-22,2014-12-28,75,75,0,1,1,0,0,2,0,0,5,5,7,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,1,2014-12-29,2015-01-04,25,25,0,2,0,0,0,2,0,0,1,1,3,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,2,2015-01-05,2015-01-11,22,22,0,1,0,0,0,1,0,0,1,1,2,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,3,2015-01-12,2015-01-18,24,24,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,4,2015-01-19,2015-01-25,28,28,0,0,7,0,0,7,0,0,0,0,7,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,5,2015-01-26,2015-02-01,29,29,0,1,1,0,0,2,0,0,1,1,3,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,6,2015-02-02,2015-02-08,34,34,0,0,3,0,0,3,0,0,1,1,4,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,7,2015-02-09,2015-02-15,24,24,0,1,3,0,0,4,0,0,0,0,4,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,8,2015-02-16,2015-02-22,3,3,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,9,2015-02-23,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,10,2015-03-02,2015-03-08,13,13,0,1,1,0,0,2,0,0,1,1,3,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,11,2015-03-09,2015-03-15,14,14,0,1,2,0,0,3,0,0,1,1,4,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,12,2015-03-16,2015-03-22,49,49,0,16,4,0,0,20,0,0,4,4,24,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,13,2015-03-23,2015-03-29,53,53,0,18,8,0,0,26,0,0,1,1,27,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,14,2015-03-30,2015-04-05,21,21,0,8,3,0,0,11,0,0,1,1,12,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,15,2015-04-06,2015-04-12,28,28,0,5,4,0,0,9,0,0,1,1,10,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,16,2015-04-13,2015-04-19,43,43,0,9,6,0,0,15,0,0,2,2,17,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,17,2015-04-20,2015-04-26,47,47,0,4,6,0,0,10,0,0,2,2,12,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,18,2015-04-27,2015-05-03,36,36,0,6,6,0,0,12,0,0,2,2,14,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,19,2015-05-04,2015-05-10,7,7,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,20,2015-05-11,2015-05-17,63,63,0,9,4,0,0,13,0,0,6,6,19,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,21,2015-05-18,2015-05-24,49,49,0,6,7,0,0,13,0,0,2,2,15,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,22,2015-05-25,2015-05-31,53,53,0,3,5,0,0,8,0,0,0,0,8,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,23,2015-06-01,2015-06-07,40,40,0,4,5,0,0,9,0,0,1,1,10,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,24,2015-06-08,2015-06-14,58,58,0,1,11,0,0,12,0,0,2,2,14,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,25,2015-06-15,2015-06-21,63,63,0,3,10,0,0,13,0,0,0,0,13,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,26,2015-06-22,2015-06-28,69,69,0,4,17,0,0,21,0,0,1,1,22,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,27,2015-06-29,2015-07-05,56,56,0,0,12,0,0,12,0,0,0,0,12,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,28,2015-07-06,2015-07-12,71,71,0,0,17,0,0,17,0,0,0,0,17,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,29,2015-07-13,2015-07-19,91,91,0,1,24,0,0,25,0,0,1,1,26,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,30,2015-07-20,2015-07-26,59,59,0,0,13,0,0,13,0,0,1,1,14,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,31,2015-07-27,2015-08-02,78,78,0,0,18,0,0,18,0,0,0,0,18,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,32,2015-08-03,2015-08-09,91,91,0,0,18,0,0,18,0,0,0,0,18,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,33,2015-08-10,2015-08-16,95,95,0,2,20,0,0,22,0,0,0,0,22,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,34,2015-08-17,2015-08-23,110,110,0,0,19,0,0,19,0,0,0,0,19,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,35,2015-08-24,2015-08-30,99,99,0,0,26,0,0,26,0,0,0,0,26,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,36,2015-08-31,2015-09-06,97,97,0,0,10,0,0,10,0,0,1,1,11,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,37,2015-09-07,2015-09-13,109,109,0,0,14,0,0,14,0,0,0,0,14,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,38,2015-09-14,2015-09-20,107,107,0,0,13,0,0,13,0,0,1,1,14,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,39,2015-09-21,2015-09-27,95,95,0,0,13,0,0,13,0,0,0,0,13,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,40,2015-09-28,2015-10-04,90,90,0,2,9,0,0,11,0,0,0,0,11,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,41,2015-10-05,2015-10-11,91,91,0,1,9,0,0,10,0,0,0,0,10,,No Report
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,42,2015-10-12,2015-10-18,98,98,0,0,18,0,0,18,0,0,0,0,18,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,43,2015-10-19,2015-10-25,72,72,0,0,17,0,0,17,0,0,1,1,18,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,44,2015-10-26,2015-11-01,96,96,0,0,9,0,0,9,0,0,3,3,12,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,45,2015-11-02,2015-11-08,93,93,0,1,16,0,0,17,0,0,0,0,17,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,46,2015-11-09,2015-11-15,112,112,0,0,7,0,1,8,0,0,0,0,8,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,47,2015-11-16,2015-11-22,99,99,0,0,10,0,0,10,0,0,0,0,10,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,48,2015-11-23,2015-11-29,136,136,0,0,10,0,0,10,0,0,0,0,10,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,49,2015-11-30,2015-12-06,98,98,0,0,13,0,0,13,0,0,3,3,16,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,50,2015-12-07,2015-12-13,74,74,0,0,5,0,0,5,0,0,1,1,6,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,51,2015-12-14,2015-12-20,78,78,0,2,2,0,0,4,0,0,0,0,4,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,52,2015-12-21,2015-12-27,40,40,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2015,53,2015-12-28,2016-01-03,54,54,0,0,2,0,0,2,0,0,2,2,4,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,1,2016-01-04,2016-01-10,11,11,0,0,0,0,0,0,0,0,1,1,1,10,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,2,2016-01-11,2016-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,3,2016-01-18,2016-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,4,2016-01-25,2016-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,5,2016-02-01,2016-02-07,13,13,0,0,0,0,0,0,0,0,1,1,1,12,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,6,2016-02-08,2016-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,7,2016-02-15,2016-02-21,8,8,0,0,0,0,0,0,0,0,0,0,0,8,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,8,2016-02-22,2016-02-28,3,3,0,0,0,0,0,0,0,0,1,1,1,2,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,9,2016-02-29,2016-03-06,23,23,0,1,1,0,0,2,0,0,4,4,6,17,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,10,2016-03-07,2016-03-13,19,19,0,5,0,0,0,5,0,0,3,3,8,11,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,11,2016-03-14,2016-03-20,37,37,0,5,0,0,0,5,0,0,6,6,11,26,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,12,2016-03-21,2016-03-27,13,13,0,0,0,0,0,0,0,0,2,2,2,11,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,13,2016-03-28,2016-04-03,18,18,0,4,0,0,0,4,0,0,2,2,6,12,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,14,2016-04-04,2016-04-10,19,19,0,2,0,0,0,2,0,0,1,1,3,16,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,15,2016-04-11,2016-04-17,27,27,0,6,0,0,0,6,0,0,7,7,13,14,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,16,2016-04-18,2016-04-24,27,27,0,3,0,0,0,3,0,0,1,1,4,23,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,17,2016-04-25,2016-05-01,40,40,0,3,2,0,0,5,0,0,2,2,7,33,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,18,2016-05-02,2016-05-08,35,35,0,3,0,0,0,3,0,0,3,3,6,29,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,19,2016-05-09,2016-05-15,57,57,0,7,1,0,0,8,0,0,6,6,14,43,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,20,2016-05-16,2016-05-22,64,64,0,14,2,0,0,16,0,0,6,6,22,42,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,21,2016-05-23,2016-05-29,58,58,0,10,2,0,0,12,0,0,12,12,24,34,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,22,2016-05-30,2016-06-05,61,61,0,11,4,0,0,15,0,0,7,7,22,39,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,23,2016-06-06,2016-06-12,35,35,0,7,3,0,0,10,0,0,4,4,14,21,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,24,2016-06-13,2016-06-19,58,58,0,9,6,0,0,15,0,0,6,6,21,37,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,25,2016-06-20,2016-06-26,73,73,0,4,7,0,0,11,0,0,11,11,22,51,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,26,2016-06-27,2016-07-03,48,48,0,1,5,0,0,6,0,0,3,3,9,39,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,27,2016-07-04,2016-07-10,47,47,0,4,8,0,0,12,0,0,2,2,14,33,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,28,2016-07-11,2016-07-17,69,69,,3,11,0,0,14,0,0,2,2,16,53,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,29,2016-07-18,2016-07-24,41,41,,1,3,0,0,4,0,0,5,5,9,32,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,30,2016-07-25,2016-07-31,61,61,,3,10,0,0,13,0,0,1,1,14,47,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,31,2016-08-01,2016-08-07,58,58,,2,9,0,0,11,0,0,3,3,14,44,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,32,2016-08-08,2016-08-14,59,59,,2,13,0,0,15,0,0,0,0,15,44,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,33,2016-08-15,2016-08-21,60,60,,1,6,0,0,7,0,0,0,0,7,53,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,34,2016-08-22,2016-08-28,64,64,,0,7,0,0,7,0,0,0,0,7,57,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,35,2016-08-29,2016-09-04,38,38,,0,3,0,0,3,0,0,0,0,3,35,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,36,2016-09-05,2016-09-11,64,64,,0,1,0,0,1,0,0,1,1,2,62,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,37,2016-09-12,2016-09-18,39,39,,1,2,0,0,3,0,0,0,0,3,36,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,38,2016-09-19,2016-09-25,63,63,,5,8,0,0,13,0,0,1,1,14,49,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,39,2016-09-26,2016-10-02,62,62,,1,4,0,0,5,0,0,0,0,5,57,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,40,2016-10-03,2016-10-09,53,53,,3,1,0,0,4,0,0,0,0,4,49,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,41,2016-10-10,2016-10-16,72,72,,0,3,0,0,3,0,0,2,2,5,67,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,42,2016-10-17,2016-10-23,79,79,,2,5,0,0,7,0,0,0,0,7,72,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,43,2016-10-24,2016-10-30,83,83,,2,1,0,0,3,0,0,0,0,3,80,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,44,2016-10-31,2016-11-06,73,73,,3,2,0,0,5,0,0,2,2,7,66,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,45,2016-11-07,2016-11-13,80,80,,1,4,0,0,5,0,0,2,2,7,73,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,46,2016-11-14,2016-11-20,49,49,,1,3,0,0,4,0,0,1,1,5,44,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,47,2016-11-21,2016-11-27,93,93,,10,4,0,0,14,0,0,2,2,16,77,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,48,2016-11-28,2016-12-04,59,59,,4,1,0,0,5,0,0,3,3,8,51,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,49,2016-12-05,2016-12-11,47,47,,2,1,0,0,3,0,0,1,1,4,43,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,50,2016-12-12,2016-12-18,50,50,,5,0,0,0,5,0,0,3,3,8,42,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,51,2016-12-19,2016-12-25,43,43,,4,0,0,0,4,0,0,7,7,11,32,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2016,52,2016-12-26,2017-01-01,41,41,,5,1,0,0,6,0,0,3,3,9,32,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,1,2017-01-02,2017-01-08,52,52,,7,0,0,0,7,0,0,1,1,8,44,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,2,2017-01-09,2017-01-15,40,40,,3,1,0,0,4,0,0,2,2,6,34,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,3,2017-01-16,2017-01-22,50,50,,1,0,0,0,1,0,0,4,4,5,45,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,4,2017-01-23,2017-01-29,18,18,,1,0,0,0,1,0,0,1,1,2,16,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,5,2017-01-30,2017-02-05,2,2,,0,0,0,0,0,0,0,0,0,0,2,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,6,2017-02-06,2017-02-12,29,29,,0,0,0,0,0,0,0,1,1,1,28,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,7,2017-02-13,2017-02-19,29,29,,3,0,0,0,3,0,0,0,0,3,26,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,8,2017-02-20,2017-02-26,45,45,,3,0,0,0,3,0,0,3,3,6,39,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,9,2017-02-27,2017-03-05,35,35,,2,0,0,0,2,0,0,1,1,3,32,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,10,2017-03-06,2017-03-12,26,26,,1,0,0,0,1,0,0,2,2,3,23,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,11,2017-03-13,2017-03-19,48,48,,1,0,0,0,1,0,0,2,2,3,45,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,12,2017-03-20,2017-03-26,48,48,,2,0,0,0,2,0,0,3,3,5,43,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,13,2017-03-27,2017-04-02,49,49,,7,0,0,0,7,0,0,5,5,12,37,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,14,2017-04-03,2017-04-09,25,25,,3,0,0,0,3,0,0,3,3,6,19,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,15,2017-04-10,2017-04-16,81,81,,5,1,0,0,6,0,0,8,8,14,67,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,16,2017-04-17,2017-04-23,70,70,,7,4,0,0,11,0,0,6,6,17,53,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,17,2017-04-24,2017-04-30,59,59,,3,3,0,0,6,0,0,6,6,12,47,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,18,2017-05-01,2017-05-07,53,53,,9,3,0,0,12,0,0,5,5,17,36,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,19,2017-05-08,2017-05-14,88,88,,9,0,0,0,9,0,0,15,15,24,64,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,20,2017-05-15,2017-05-21,87,87,,10,1,0,0,11,0,0,7,7,18,69,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,21,2017-05-22,2017-05-28,74,74,,5,1,0,0,6,0,0,10,10,16,58,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,22,2017-05-29,2017-06-04,45,45,,2,5,0,0,7,0,0,6,6,13,32,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,23,2017-06-05,2017-06-11,92,92,,14,0,0,0,14,0,0,16,16,30,62,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,24,2017-06-12,2017-06-18,71,71,,10,1,0,0,11,0,0,9,9,20,51,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,25,2017-06-19,2017-06-25,53,53,,5,2,0,0,7,0,0,7,7,14,39,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,26,2017-06-26,2017-07-02,97,97,,10,2,0,0,12,0,0,15,15,27,70,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,27,2017-07-03,2017-07-09,83,83,,5,9,0,0,14,0,0,20,20,34,50,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,28,2017-07-10,2017-07-16,83,83,,7,3,0,0,10,0,0,13,13,23,60,Sporadic
Viet Nam,Western Pacific Region of WHO,South-East Asia,2017,29,2017-07-17,2017-07-23,68,68,,6,5,0,0,11,0,0,11,11,22,46,Sporadic
